NO,共通ID,都道府県名及び市町村名,施設・場所名,住所,洪水,崖崩れ、土石流及び地滑り,高潮,地震,津波,大規模な火事,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
43017,E1720100012201,石川県金沢市,鈴見しょうぶ公園,石川県金沢市もりの里3-1000,,,,1,1,,,,,36.55968836,136.6838625,
43018,E1720100013201,石川県金沢市,旭町河畔公園,石川県金沢市旭町1-52,,1,,1,1,,,,,36.55076774,136.6879058,
43019,E1720100014201,石川県金沢市,旭町中央公園,石川県金沢市旭町2-207,,1,,1,1,,,,,36.55357998,136.6840151,
43020,E1720100015201,石川県金沢市,旭町なかよし公園,石川県金沢市旭町2-8,,1,,1,1,,,,,36.55581861,136.6813338,
43021,E1720100016201,石川県金沢市,金沢市粟崎公民館,石川県金沢市粟崎町1-3,1,1,,1,1,,,,1,36.62561064,136.6278979,
43022,E1720100017201,石川県金沢市,粟崎中央公園,石川県金沢市粟崎町2-247,1,1,,1,1,,,,,36.62799107,136.626058,
43023,E1720100018201,石川県金沢市,粟崎第１公園,石川県金沢市粟崎町3-242,1,1,,1,1,,,,,36.62680927,136.6213539,
43024,E1720100019201,石川県金沢市,粟崎町４丁目児童公園,石川県金沢市粟崎町4-6,1,1,,1,1,,,,,36.63407535,136.6215949,
43025,E1720100020201,石川県金沢市,金沢市ものづくり会館,石川県金沢市粟崎町4-80-1,1,1,,1,1,,,,1,36.62856087,136.6203539,
43026,E1720100022201,石川県金沢市,金沢市立粟崎小学校,石川県金沢市粟崎町ヘ78,1,1,,1,1,,,,1,36.62123295,136.6245675,
43027,E1720100023201,石川県金沢市,木谷公園,石川県金沢市粟崎町リ1-1,,1,,1,,,,,,36.62550141,136.6314891,
43028,E1720100024201,石川県金沢市,鞍月セントラルパーク,石川県金沢市鞍月1-8,,1,,1,1,,,,,36.59245918,136.6247949,
43029,E1720100025201,石川県金沢市,西部緑道,石川県金沢市鞍月3-70,,1,,1,1,,,,,36.598823011552,136.61731270338,
43030,E1720100026201,石川県金沢市,鞍月広場,石川県金沢市鞍月4-21,,1,,1,1,,,,,36.59909098,136.6207434,
43031,E1720100027201,石川県金沢市,鞍月磯のひろば公園,石川県金沢市鞍月4-53,,1,,1,1,,,,,36.59723914,136.6218657,
43032,E1720100028201,石川県金沢市,金沢市城北市民運動公園,石川県金沢市磯部町ニ25-1,,1,,1,1,,,,,36.59754244,136.6583608,
43033,E1720100029201,石川県金沢市,金沢プール,石川県金沢市磯部町ハ55,1,1,,1,1,,,,1,36.59706661,136.6598392,
43034,E1720100030201,石川県金沢市,南新保第２児童公園,石川県金沢市駅西新町2-1101,,1,,1,1,,,,,36.59471031,136.6392825,
43035,E1720100031201,石川県金沢市,姉妹都市公園,石川県金沢市駅西新町3-1001,,1,,1,1,,,,,36.59168204,136.6351604,
43036,E1720100032201,石川県金沢市,金沢市立西小学校,石川県金沢市駅西新町3-15-1,1,1,,1,1,,,,1,36.59216806,136.636561,
43037,E1720100034201,石川県金沢市,駅西第３児童公園,石川県金沢市駅西本町1-904,,1,,1,1,,,,,36.57983461,136.6399427,
43038,E1720100035201,石川県金沢市,駅西第４児童公園,石川県金沢市駅西本町3-406,,1,,1,1,,,,,36.58299028,136.6361687,
43039,E1720100036201,石川県金沢市,北町児童公園,石川県金沢市駅西本町6-403,,1,,1,1,,,,,36.58557021,136.6265483,
43040,E1720100037201,石川県金沢市,押野松の木公園,石川県金沢市押野3-525,1,1,,1,1,,,,,36.54799435,136.6136282,
43041,E1720100038201,石川県金沢市,横川日吉児童公園,石川県金沢市横川1-68,,1,,1,1,,,,,36.53530067,136.6230421,
43042,E1720100039201,石川県金沢市,横川児童公園,石川県金沢市横川4-2,,1,,1,1,,,,,36.53927823,136.6302994,
43043,E1720100040201,石川県金沢市,横枕はすの里公園,石川県金沢市横枕町ハ80-1,,1,,1,1,,,,,36.60704174,136.6775353,
43044,E1720100041201,石川県金沢市,金沢市浅野町公民館,石川県金沢市乙丸町甲161,1,1,,1,1,,,,1,36.586739,136.665312,
43045,E1720100042201,石川県金沢市,安原スポーツ広場,石川県金沢市下安原町東1127,,1,,1,1,,,,,36.56985433,136.5736512,
43046,E1720100589201,石川県金沢市,金沢歌劇座,石川県金沢市下本多町6-27,1,1,,1,1,,,,1,36.558994,136.658605,
43047,E1720100043201,石川県金沢市,旧金沢市立朝日小学校,石川県金沢市加賀朝日町ホ33,1,1,,,1,,,,1,36.62268612,136.7556051,
43048,E1720100044201,石川県金沢市,河原市町みずほ中央公園,石川県金沢市河原市町30,,1,,1,1,,,,,36.60365103,136.710508,
43049,E1720100045201,石川県金沢市,金沢大学（角間キャンパス）,石川県金沢市角間町,1,1,,1,1,,,,1,36.54709684,136.7073725,
43050,E1720100046201,石川県金沢市,金沢市立額中学校,石川県金沢市額乙丸町イ1,1,1,,1,1,,,,1,36.5107,136.622989,
43051,E1720100047201,石川県金沢市,金沢市立額小学校,石川県金沢市額乙丸町イ55,1,1,,1,1,,,,1,36.51030313,136.621582,
43052,E1720100048201,石川県金沢市,額乙丸児童公園,石川県金沢市額乙丸町ハ151,,1,,1,1,,,,,36.51061241,136.6181899,
43053,E1720100049201,石川県金沢市,額新町１丁目緑地,石川県金沢市額新町1-183,,1,,1,1,,,,,36.51935487,136.6214188,
43054,E1720100050201,石川県金沢市,額新町第２公園,石川県金沢市額新町1-217,,1,,1,1,,,,,36.51905648,136.6236878,
43055,E1720100051201,石川県金沢市,あすなろ公園,石川県金沢市額新町1-26,,1,,1,1,,,,,36.51809064,136.620223,
43056,E1720100052201,石川県金沢市,額新町２丁目緑地,石川県金沢市額新町2-49,,1,,1,1,,,,,36.51632765,136.6198569,
43057,E1720100053201,石川県金沢市,額新町第３児童公園,石川県金沢市額新町2-77-1,,1,,1,1,,,,,36.51714833,136.6204257,
43058,E1720100054201,石川県金沢市,額新保中央公園,石川県金沢市額新保2-350,,1,,1,1,,,,,36.51636187,136.6163309,
43059,E1720100055201,石川県金沢市,額せせらぎ公園,石川県金沢市額谷1-1,1,1,,1,1,,,,,36.51193589,136.6256056,
43060,E1720100056201,石川県金沢市,額谷第１児童公園,石川県金沢市額谷2-49,1,1,,1,1,,,,,36.50859,136.62611,
43061,E1720100057201,石川県金沢市,金沢市額公民館,石川県金沢市額谷3-1-1,1,1,,1,1,,,,1,36.51088342,136.6241778,
43062,E1720100059201,石川県金沢市,金沢市老人福祉センター鶴寿園,石川県金沢市額谷町ヌ1,1,1,,1,1,,,,1,36.50981237,136.6294954,
43063,E1720100060202,石川県金沢市,額谷ふれあい公園,石川県金沢市額谷町ヌ16,,,,1,1,,,,1,36.50875738,136.6301444,
43064,E1720100060201,石川県金沢市,金沢市額谷ふれあい体育館,石川県金沢市額谷町ヌ16,1,,,1,1,,,,1,36.509409,136.629936,
43065,E1720100062201,石川県金沢市,金沢市営額谷運動広場,石川県金沢市額谷町ホ2-3,,,,1,1,,,,,36.50911708,136.6291085,
43066,E1720100063201,石川県金沢市,笠舞第３児童公園,石川県金沢市笠舞1-234,1,1,,1,1,,,,,36.54790797,136.6753552,
43067,E1720100064201,石川県金沢市,笠舞第２児童公園,石川県金沢市笠舞1-414,1,1,,1,1,,,,,36.549432034374,136.67320552301,
43068,E1720100065201,石川県金沢市,割出町公園,石川県金沢市割出町418,,1,,1,1,,,,,36.60257221,136.6399427,
43069,E1720100066201,石川県金沢市,金沢市立大徳中学校,石川県金沢市観音堂町ト35,1,1,,1,1,,,,1,36.590106,136.607238,
43070,E1720100067201,石川県金沢市,金沢市米丸公民館,石川県金沢市間明町2-72,1,1,,1,1,,,,1,36.56512302,136.618287,
43071,E1720100068201,石川県金沢市,金沢城公園,石川県金沢市丸の内1-1,1,1,,1,1,,,,,36.56775963,136.6597706,
43072,E1720100590201,石川県金沢市,石川県立医王特別支援学校,石川県金沢市岩出町ホ1,1,1,,1,1,,,,1,36.611581,136.702387,
43073,E1720100584202,石川県金沢市,金沢市立犀桜小学校,石川県金沢市菊川1-2-15,,1,,1,1,,,,1,36.550046,136.661687,
43074,E1720100069201,石川県金沢市,金沢市菊川町公民館,石川県金沢市菊川2-3-3,,1,,1,1,,,,1,36.55134757,136.6599542,
43075,E1720100071201,石川県金沢市,吉原児童公園,石川県金沢市吉原町ヨ23,1,1,,1,1,,,,,36.60960263,136.6924796,
43076,E1720100072201,石川県金沢市,石川県立金沢北陵高等学校,石川県金沢市吉原町ワ21,1,1,,1,1,,,,1,36.60731924,136.6927542,
43077,E1720100073201,石川県金沢市,久安伏見公園,石川県金沢市久安1-489,,1,,1,1,,,,,36.53266957,136.6322197,
43078,E1720100074201,石川県金沢市,国際高等専門学校,石川県金沢市久安2-270,1,1,,1,1,,,,1,36.532552256659,136.62929488189,
43079,E1720100075201,石川県金沢市,久安殿屋敷公園,石川県金沢市久安2-281,,1,,1,1,,,,,36.53328019,136.6306445,
43080,E1720100076201,石川県金沢市,金沢市立三馬小学校,石川県金沢市久安6-154,1,1,,1,1,,,,1,36.543557,136.633738,
43081,E1720100077201,石川県金沢市,金沢市三馬公民館,石川県金沢市久安6-59-1,1,1,,1,1,,,,1,36.54208365,136.6346077,
43082,E1720100079201,石川県金沢市,旧金沢市立三谷小学校,石川県金沢市宮野町ニ277,,1,,1,1,,,,1,36.59600326,136.7365386,
43083,E1720100080201,石川県金沢市,金沢市三谷公民館,石川県金沢市宮野町ホ79,,1,,1,1,,,,1,36.596762163475,136.73728183121,
43084,E1720100081201,石川県金沢市,弓取町児童公園,石川県金沢市弓取町172,,1,,1,1,,,,,36.61126002,136.6402967,
43085,E1720100082201,石川県金沢市,金沢市立浅野町小学校,石川県金沢市京町35-1,1,1,,1,1,,,,1,36.58208,136.658873,
43086,E1720100084201,石川県金沢市,浅野本町第３児童公園,石川県金沢市京町59,,1,,1,1,,,,,36.58447412,136.6576181,
43087,E1720100085201,石川県金沢市,玉川公園,石川県金沢市玉川町11-3,,1,,1,1,,,,,36.56907574,136.6508313,
43088,E1720100370201,石川県金沢市,金沢市立中央小学校,石川県金沢市玉川町2-1,1,1,,1,1,,,,1,36.570021,136.650712,
43089,E1720100086201,石川県金沢市,玉鉾公園,石川県金沢市玉鉾2-361,,1,,1,1,,,,,36.57353748,136.622811,
43090,E1720100087201,石川県金沢市,金沢市立港中学校,石川県金沢市近岡町217,1,1,,1,1,,,,1,36.609826,136.628096,
43091,E1720100088201,石川県金沢市,金市やすらぎ公園,石川県金沢市金市町ニ12-1,,1,,1,1,,,,,36.61064277,136.6817193,
43092,E1720100089201,石川県金沢市,金沢市金石町公民館,石川県金沢市金石西4-5-30,1,1,,1,1,,,,,36.60430974,136.5943079,
43093,E1720100091201,石川県金沢市,金沢市立金石中学校,石川県金沢市金石東1-13-1,1,1,,1,1,,,,1,36.60026642,136.597261,
43094,E1720100093201,石川県金沢市,金石銭五公園,石川県金沢市金石北2-147,1,1,,1,1,,,,,36.60767168,136.5970659,
43095,E1720100094201,石川県金沢市,金沢市老人福祉センター松寿荘,石川県金沢市金石北3-3-33,1,1,,1,1,,,,1,36.607933,136.599387,
43096,E1720100096201,石川県金沢市,金沢市立金石町小学校,石川県金沢市金石北4-1-1,1,1,,1,1,,,,1,36.608937,136.598654,
43097,E1720100098201,石川県金沢市,大野湊緑地公園,石川県金沢市金石本町ロ55,,1,,1,1,,,,,36.5960929,136.5968935,
43098,E1720100099201,石川県金沢市,駒帰資料保管所（旧駒帰小学校）,石川県金沢市駒帰町ヌ40-1,1,,,,1,,,,1,36.48327982,136.7279256,
43099,E1720100101201,石川県金沢市,窪伏見台公園,石川県金沢市窪4-547,1,1,,1,1,,,,,36.5268493,136.6396408,
43100,E1720100102201,石川県金沢市,金沢市立伏見台小学校,石川県金沢市窪5-335,1,1,,1,1,,,,1,36.52665357,136.6380041,
43101,E1720100103201,石川県金沢市,金沢市伏見台公民館,石川県金沢市窪5-675,1,1,,1,1,,,,1,36.52591793,136.6380717,
43102,E1720100104201,石川県金沢市,石川県立金沢錦丘高等学校・中学校,石川県金沢市窪6-218,,1,,1,1,,,,1,36.53002838,136.6413688,
43103,E1720100105201,石川県金沢市,窪錦丘公園,石川県金沢市窪7-309,,1,,1,1,,,,,36.53068066,136.6391763,
43104,E1720100107201,石川県金沢市,金沢市味噌蔵町公民館,石川県金沢市兼六元町7-19,1,1,,1,1,,,,1,36.56644534,136.6653046,
43105,E1720100110201,石川県金沢市,元町第３児童公園,石川県金沢市元町2-137,,1,,1,1,,,,,36.58061602,136.6632017,
43106,E1720100111201,石川県金沢市,古府徳代公園,石川県金沢市古府2-4,,1,,1,1,,,,,36.56653865,136.6095217,
43107,E1720100112201,石川県金沢市,古府中央公園,石川県金沢市古府3-95,,1,,1,1,,,,,36.57079556,136.6075111,
43108,E1720100113201,石川県金沢市,古府町第１児童公園,石川県金沢市古府町南851,,1,,1,1,,,,,36.55965121,136.6105907,
43109,E1720100114201,石川県金沢市,金沢市戸室スポーツ広場,石川県金沢市戸室新保ト35,1,1,,1,1,,,,,36.54607544,136.7325575,
43110,E1720100115201,石川県金沢市,戸水船のひろば公園,石川県金沢市戸水1-400,,1,,1,1,,,,,36.60328943,136.6205224,
43111,E1720100116201,石川県金沢市,金沢市立戸板小学校,石川県金沢市戸板1-1,1,1,,1,1,,,,1,36.57926794,136.6227611,
43112,E1720100117201,石川県金沢市,金沢市戸板公民館,石川県金沢市戸板1-2,1,1,,1,1,,,,1,36.579886,136.6226297,
43113,E1720100118201,石川県金沢市,戸板東公園,石川県金沢市戸板4-19,,1,,1,1,,,,,36.581254604774,136.62578962328,
43114,E1720100119201,石川県金沢市,戸板公園,石川県金沢市戸板5-87,,1,,1,1,,,,,36.58163136,136.6226292,
43115,E1720100120201,石川県金沢市,湖陽児童公園,石川県金沢市湖陽1-133,,1,,1,1,,,,,36.62589562,136.6881364,
43116,E1720100121201,石川県金沢市,湖陽緑道公園,石川県金沢市湖陽1-79,,1,,1,1,,,,,36.62741398,136.6885794,
43117,E1720100122201,石川県金沢市,御所さくら公園,石川県金沢市御所町1-407,1,1,,1,1,,,,,36.5803783,136.6966146,
43118,E1720100123201,石川県金沢市,御所かつら公園,石川県金沢市御所町1-42,1,1,,1,1,,,,,36.58090367,136.6924063,
43119,E1720100124201,石川県金沢市,御所ひがし公園,石川県金沢市御所町2-172,1,1,,1,1,,,,,36.58118,136.70015,
43120,E1720100125201,石川県金沢市,御所にし公園,石川県金沢市御所町2-189,1,1,,1,1,,,,,36.58191281,136.6972594,
43121,E1720100126201,石川県金沢市,金沢星稜大学,石川県金沢市御所町丑10-1,,,,1,1,,,,1,36.58360241,136.6820866,
43122,E1720100128201,石川県金沢市,光が丘１丁目児童公園,石川県金沢市光が丘1-67,,1,,1,1,,,,,36.52072568,136.6257262,
43123,E1720100129201,石川県金沢市,光が丘中央公園,石川県金沢市光が丘2-105,1,1,,1,1,,,,,36.51632213,136.6278022,
43124,E1720100130201,石川県金沢市,光が丘３丁目児童公園,石川県金沢市光が丘3-19,1,1,,1,1,,,,,36.51313,136.62727,
43125,E1720100131201,石川県金沢市,駅西第１児童公園,石川県金沢市広岡2-802,,1,,1,1,,,,,36.57845475,136.6433546,
43126,E1720100132201,石川県金沢市,いしかわ四高記念公園,石川県金沢市広坂2,1,1,,1,1,,,,,36.56313138,136.6555586,
43127,E1720100133201,石川県金沢市,荒屋八幡公園,石川県金沢市荒屋1-96,,1,,1,1,,,,,36.61628941,136.6852804,
43128,E1720100134201,石川県金沢市,金沢市文化ホール,石川県金沢市高岡町15-1,1,1,,1,1,,,,1,36.566616891363,136.65237099161,
43129,E1720100136201,石川県金沢市,松ヶ枝緑地,石川県金沢市高岡町188-2,1,1,,1,1,,,,,36.56962748,136.6527016,
