NO,共通ID,都道府県名及び市町村名,施設・場所名,住所,指定緊急避難場所との住所同一,その他市町村長が必要と認める事項,受入対象者,緯度,経度,備考
75177,E4138700029121,佐賀県玄海町,玄海町公民館値賀分館,佐賀県玄海町大字平尾846-2,1,左記のうち、事前に町が特定した者,要配慮者,33.495347,129.845411,
75178,E4138700031111,佐賀県玄海町,牟形コミュニティセンター,佐賀県玄海町大字牟形1040-3,1,,,33.448702,129.858824,
75179,E4140100001111,佐賀県有田町,介護付複合福祉施設　パークハウス・有田,佐賀県有田町原明乙114-1,,,,33.1843621681988,129.851328716457,
75180,E4140100001121,佐賀県有田町,介護付複合福祉施設　パークハウス・有田,佐賀県有田町原明乙114-1,,,要配慮者,33.1843621681988,129.851328716457,
75181,E4140100002111,佐賀県有田町,特別養護老人施設　りんでんホームズ,佐賀県有田町戸矢乙614-1,,,,33.1619776228292,129.899212199771,
75182,E4140100002121,佐賀県有田町,特別養護老人施設　りんでんホームズ,佐賀県有田町戸矢乙614-1,,,要配慮者,33.1619776228292,129.899212199771,
75183,E4140100003111,佐賀県有田町,曲川小学校体育館,佐賀県有田町黒川甲1761,1,,,33.1943129198985,129.853854083641,
75184,E4140100004111,佐賀県有田町,炎の博記念堂,佐賀県有田町黒川甲1788,1,,,33.1887557910332,129.856084406545,
75185,E4140100005111,佐賀県有田町,泉山体育館,佐賀県有田町泉山1-30-2,1,,,33.1923481077449,129.90601968286,
75186,E4140100006111,佐賀県有田町,有田町多世代交流センター「ゆいたん」,佐賀県有田町大木宿乙1545-2,1,,,33.217602,129.8493,
75187,E4140100007111,佐賀県有田町,大山小学校体育館,佐賀県有田町大木宿乙830,1,,,33.2229413528737,129.8496225721,
75188,E4140100008111,佐賀県有田町,有田町福祉保健センター,佐賀県有田町南原甲664-4,1,,,33.1931483323094,129.863670975051,
75189,E4140100008121,佐賀県有田町,有田町福祉保健センター,佐賀県有田町南原甲664-4,1,,要配慮者,33.1931483323094,129.863670975051,
75190,E4140100009111,佐賀県有田町,介護老人保健施設　グリーンヒル幸寿園,佐賀県有田町南原甲678-1,,,,33.1935311916882,129.862656128961,
75191,E4140100009121,佐賀県有田町,介護老人保健施設　グリーンヒル幸寿園,佐賀県有田町南原甲678-1,,,要配慮者,33.1935311916882,129.862656128961,
75192,E4140100010111,佐賀県有田町,有田町生涯学習センター,佐賀県有田町本町丙1002-2,1,,,33.1817835114798,129.880709428142,
75193,E4140100011111,佐賀県有田町,有田中部小学校体育館,佐賀県有田町本町丙888,1,,,33.1837283635213,129.877527133744,
75194,E4140100012111,佐賀県有田町,有田町文化体育館,佐賀県有田町本町丙954-1,1,,,33.1817480117215,129.88003326966,
75195,E4140100013111,佐賀県有田町,有田町体育センター,佐賀県有田町立部乙2210,1,,,33.2114126916536,129.848898845487,
75196,E4140100014111,佐賀県有田町,有田町婦人の家,佐賀県有田町立部乙2462-1,1,,,33.2109005215752,129.847946280081,
75197,E4140100015111,佐賀県有田町,西有田中学校体育館,佐賀県有田町立部甲74,1,,,33.2087111463494,129.852345583622,
75198,E4142300001111,佐賀県大町町,佐賀県立白石高等学校商業科キャンパス,佐賀県大町町大字大町2039,,,,33.2181613722102,130.134589609938,
75199,E4142300001121,佐賀県大町町,佐賀県立白石高等学校商業科キャンパス,佐賀県大町町大字大町2039,,,病院や福祉施設における医療ケア等の専門的ケアまで必要ないが、一般の避難所では生活が困難であり、何らかの支援・配慮を必要とする在宅の高齢者や障害者等（その家族を含む）,33.2181613722102,130.134589609938,
75200,E4142300002111,佐賀県大町町,大町町総合福祉保健センター美郷,佐賀県大町町大字大町5000,1,,,33.214348,130.116198,
75201,E4142300002121,佐賀県大町町,大町町総合福祉保健センター　美郷,佐賀県大町町大字大町5000,1,,,33.214367,130.116139,
75202,E4142300004111,佐賀県大町町,大町ひじり学園中学部武道場,佐賀県大町町大字大町5645,1,,,33.2149099001653,130.118354815078,
75203,E4142300004112,佐賀県大町町,大町ひじり学園校舎,佐賀県大町町大字大町5645,1,,,33.21575,130.11968,
75204,E4142300004113,佐賀県大町町,大町ひじり学園中学部体育館,佐賀県大町町大字大町5645,1,,,33.2145408367629,130.11826745954,
75205,E4142300004114,佐賀県大町町,大町ひじり学園小学部体育館,佐賀県大町町大字大町5645,1,,,33.21434,130.1193,
75206,E4142300006111,佐賀県大町町,大町町老人福祉センターひじり,佐賀県大町町大字福母2431-28,1,,,33.216861,130.109309,
75207,E4142300007111,佐賀県大町町,大町町公民館,佐賀県大町町大字福母2481,1,,,33.21605,130.107595,
75208,E4142400001111,佐賀県江北町,江北小学校体育館,佐賀県江北町大字山口1128,1,,,33.2150961531118,130.159270733454,
75209,E4142400002111,佐賀県江北町,江北町幼児教育センター,佐賀県江北町大字山口1153,1,,,33.215983,130.159401,
75210,E4142400003111,佐賀県江北町,江北町こどもセンター「うるる」,佐賀県江北町大字山口1201-1,1,,,33.214614,130.159818,
75211,E4142400004111,佐賀県江北町,江北町保健センター,佐賀県江北町大字山口1334,1,,,33.21794,130.159986,
75212,E4142400004112,佐賀県江北町,ふれあい交流センター「ネイブル」,佐賀県江北町大字山口1334,1,,,33.217878,130.159506,
75213,E4142400004121,佐賀県江北町,江北町保健センター,佐賀県江北町大字山口1334,1,,,33.2175864433652,130.160089243172,
75214,E4142400005111,佐賀県江北町,江北町役場、江北町公民館,佐賀県江北町大字山口1651-1,1,,,33.220502,130.157411,
75215,E4142400006111,佐賀県江北町,江北町老人福祉センター「別館」,佐賀県江北町大字山口2018-1,,,,33.216344396348,130.14955589737,
75216,E4142400007112,佐賀県江北町,Ｂ＆Ｇトレーニングセンター,佐賀県江北町大字山口2637-2,1,,,33.217422,130.149586,
75217,E4142400009111,佐賀県江北町,江北町老人福祉センター,佐賀県江北町大字山口2637-7,,,,33.2165812560452,130.149578165259,
75218,E4142400009121,佐賀県江北町,江北町老人福祉センター,佐賀県江北町大字山口2637-7,,,,33.2165812560452,130.149578165259,
75219,E4142400010111,佐賀県江北町,さわやかスポーツセンター,佐賀県江北町大字山口405-2,1,,,33.213784,130.16055,
75220,E4142400011111,佐賀県江北町,江北中学校体育館,佐賀県江北町大字山口412,1,,,33.2133707814668,130.159065004674,
75221,E4142500001111,佐賀県白石町,白石中学校,佐賀県白石町大字遠江143-1,1,,,33.173879,130.13585,
75222,E4142500002111,佐賀県白石町,白石社会体育館,佐賀県白石町大字遠江75-1,1,,,33.174932,130.134474,
75223,E4142500003111,佐賀県白石町,有明東小学校,佐賀県白石町大字牛屋6833-2,1,,,33.143755,130.145202,
75224,E4142500004111,佐賀県白石町,有明西小学校,佐賀県白石町大字戸ケ里1493-1,1,,,33.155971,130.117126,
75225,E4142500005121,佐賀県白石町,有明スカイパークふれあい郷,佐賀県白石町大字戸ケ里3211,1,,要配慮者,33.145242,130.124713,
75226,E4142500005111,佐賀県白石町,有明スカイパークふれあい郷,佐賀県白石町大字戸ケ里3211,1,,,33.145259,130.125435,
75227,E4142500006121,佐賀県白石町,佐賀県立白石高等学校,佐賀県白石町大字今泉138,1,,要配慮者,33.1877415363257,130.131520989074,
75228,E4142500006111,佐賀県白石町,佐賀県立白石高等学校普通科キャンパス,佐賀県白石町大字今泉138,1,,,33.1877415363257,130.131520989074,
75229,E4142500023111,佐賀県白石町,白石町交流館,佐賀県白石町大字坂田253-1,1,,,33.148237,130.123275,
75230,E4142500023121,佐賀県白石町,白石町交流館,佐賀県白石町大字坂田253-1,1,,要配慮者,33.148246,130.123269,
75231,E4142500008111,佐賀県白石町,旧有明中学校,佐賀県白石町大字坂田290-1,1,,,33.145007,130.123043,
75232,E4142500009111,佐賀県白石町,有明南小学校,佐賀県白石町大字深浦5581-1,1,,,33.13765,130.116591,
75233,E4142500010111,佐賀県白石町,北明小学校,佐賀県白石町大字築切205,1,,,33.16789,130.145553,
75234,E4142500011111,佐賀県白石町,三近堂コミュニティセンター,佐賀県白石町大字堤1461,1,,,33.179806,130.105198,
75235,E4142500012111,佐賀県白石町,須古小学校,佐賀県白石町大字堤1463,1,,,33.180918,130.105551,
75236,E4142500013111,佐賀県白石町,六角小学校,佐賀県白石町大字東郷2231,1,,,33.190395,130.134594,
75237,E4142500014122,佐賀県白石町,白石町健康センター,佐賀県白石町大字福田1312-1,1,,要配慮者,33.181911,130.142189,
75238,E4142500014112,佐賀県白石町,白石町総合センター,佐賀県白石町大字福田1312-1,1,,,33.181616,130.142494,
75239,E4142500014121,佐賀県白石町,白石町総合センター,佐賀県白石町大字福田1312-1,1,,要配慮者,33.181616,130.142494,
75240,E4142500014111,佐賀県白石町,白石町健康センター,佐賀県白石町大字福田1312-1,1,,,33.181934,130.142194,
75241,E4142500016111,佐賀県白石町,佐賀県立佐賀農業高等学校,佐賀県白石町大字福田1660,1,,,33.1832340809222,130.134267571104,
75242,E4142500016121,佐賀県白石町,佐賀県立佐賀農業高等学校,佐賀県白石町大字福田1660,1,,要配慮者,33.1832340809222,130.134267571104,
75243,E4142500017111,佐賀県白石町,白石小学校,佐賀県白石町大字福田2371,1,,,33.185018,130.150404,
75244,E4142500018111,佐賀県白石町,福富小学校,佐賀県白石町大字福富3410-2,1,,,33.184546,130.18815,
75245,E4142500019111,佐賀県白石町,ジムナスティクスホール白石,佐賀県白石町大字福富3499,1,,,33.183398,130.191418,
75246,E4142500020111,佐賀県白石町,福富社会体育館,佐賀県白石町大字福富3508-2,1,,,33.182608,130.19094,
75247,E4142500021121,佐賀県白石町,福富ゆうあい館,佐賀県白石町大字福富3535-1,1,,要配慮者,33.180598,130.189515,
75248,E4142500021111,佐賀県白石町,福富ゆうあい館,佐賀県白石町大字福富3535-1,1,,,33.180598,130.189515,
75249,E4142500022111,佐賀県白石町,道の駅しろいし,佐賀県白石町大字福富下分306-4,1,,,33.177045,130.195472,
75250,E4144100005111,佐賀県太良町,太良町Ｂ＆Ｇ体育館,佐賀県太良町大字多良1-6,1,,,33.020291,130.180276,
75251,E4144100002111,佐賀県太良町,多良小体育館,佐賀県太良町大字多良1264,1,,,33.023741,130.1754997,
75252,E4144100003111,佐賀県太良町,多良中体育館,佐賀県太良町大字多良1282,1,,,33.02261,130.174666,
75253,E4144100007111,佐賀県太良町,太良高校体育館,佐賀県太良町大字多良4212-6,1,,,33.034863,130.170774,
75254,E4144100008111,佐賀県太良町,町民体育センター,佐賀県太良町大字大浦丁331-1,1,,,32.973597,130.203999,
75255,E4144100009111,佐賀県太良町,大浦小体育館,佐賀県太良町大字大浦丁348-1,1,,,32.9729,130.204262,
75256,E4144100011111,佐賀県太良町,大浦中体育館,佐賀県太良町大字大浦丙1373-1,1,,,32.978484,130.213148,
75257,E4220100499111,長崎県長崎市,園田町公民館,長崎県長崎市439-2,,,,32.8011,129.810183,
75258,E4220100003111,長崎県長崎市,かき道１丁目公民館,長崎県長崎市かき道1-8-2,,,,32.76805263,129.9556809,
75259,E4220100006111,長崎県長崎市,橘地区ふれあいセンター,長崎県長崎市かき道2-45-20,,,,32.77106451,129.9576975,
75260,E4220100007111,長崎県長崎市,橘中学校,長崎県長崎市かき道4-1-1,,,,32.769852,129.962988,
75261,E4220100020111,長崎県長崎市,つつじが丘公民館,長崎県長崎市つつじが丘3-6-26,,,,32.807979,129.959129,
75262,E4220100022111,長崎県長崎市,小榊小学校,長崎県長崎市みなと坂1-35-6,,,,32.72971859,129.8335724,
75263,E4220100015111,長崎県長崎市,小ヶ倉中学校,長崎県長崎市ダイヤランド1-40-1,,,,32.70158451,129.8601921,
75264,E4220100017111,長崎県長崎市,ダイヤランドふれあいセンター,長崎県長崎市ダイヤランド4-1-1,,,,32.70171013,129.8587115,
75265,E4220100018111,長崎県長崎市,南長崎小学校,長崎県長崎市ダイヤランド4-5-1,,,,32.70030096,129.8583946,
75266,E4220100026111,長崎県長崎市,長崎玉成高等学校,長崎県長崎市愛宕1-37-1,,,,32.74060716,129.8888138,
75267,E4220100027111,長崎県長崎市,小島小学校,長崎県長崎市愛宕1-4-16,,,,32.736965,129.886611,
75268,E4220100028111,長崎県長崎市,小島地区ふれあいセンター,長崎県長崎市愛宕3-10-2,,,,32.734573,129.890669,
75269,E4220100032111,長崎県長崎市,開発総合センター,長崎県長崎市伊王島町1-3272,,,,32.70454751,129.778438,
75270,E4220100033111,長崎県長崎市,馬込生活館,長崎県長崎市伊王島町2-2047,,,,32.69842958,129.780331,
75271,E4220100034111,長崎県長崎市,塩町集会所,長崎県長崎市伊王島町2-800,,,,32.700335,129.776253,
75272,E4220100035111,長崎県長崎市,伊良林小学校,長崎県長崎市伊良林1-10-1,,,,32.751936,129.889128,
75273,E4220100038111,長崎県長崎市,三和中学校,長崎県長崎市為石町2600,1,,,32.644335,129.834328,
75274,E4220100039111,長崎県長崎市,磯道町公民館,長崎県長崎市磯道町80-82,,,,32.700837,129.849689,
75275,E4220100040111,長崎県長崎市,稲佐小学校,長崎県長崎市稲佐町11-1,,,,32.75634,129.860815,
75276,E4220100042111,長崎県長崎市,仁田・佐古地区ふれあいセンター,長崎県長崎市稲田町12-14,,,,32.737451,129.878537,
75277,E4220100049111,長崎県長崎市,横尾地区ふれあいセンター,長崎県長崎市横尾2-15-10,,,,32.812598,129.833579,
75278,E4220100050111,長崎県長崎市,横尾小学校,長崎県長崎市横尾2-16-1,,,,32.814298,129.832945,
75279,E4220100051111,長崎県長崎市,横尾中学校,長崎県長崎市横尾5-3-1,,,,33.192336,129.706813,
75280,E4220100052111,長崎県長崎市,南山小学校,長崎県長崎市音無町9-34,,,,32.788417,129.858456,
75281,E4220100054111,長崎県長崎市,旧外海地域センター黒崎事務所,長崎県長崎市下黒崎町1914,,,,32.83700457,129.7086468,
75282,E4220100056111,長崎県長崎市,黒崎地区公民館,長崎県長崎市下黒崎町5169,1,,,32.838807,129.714559,
75283,E4220100057111,長崎県長崎市,上長崎小学校,長崎県長崎市下西山町9-1,,,,32.756669,129.885855,
75284,E4220100058111,長崎県長崎市,大浦地区公民館,長崎県長崎市下町1-13,,,,32.734912,129.87307,
75285,E4220100062111,長崎県長崎市,西城山校区西部自治会公民館,長崎県長崎市花園町4-3,,,,32.77252315,129.8523375,
75286,E4220100064111,長崎県長崎市,蚊焼地区ふれあいセンター,長崎県長崎市蚊焼町3020-1,,,,32.65194,129.817204,
75287,E4220100066111,長崎県長崎市,岳路自治公民館,長崎県長崎市蚊焼町4982-3,,,,32.63676,129.800541,
75288,E4220100067111,長崎県長崎市,日見地区ふれあいセンター,長崎県長崎市界2-1-19,,,,32.758524,129.940265,
75289,E4220100068111,長崎県長崎市,日見中学校,長崎県長崎市界2-15-1,,,,32.755614,129.942209,
75290,E4220100072111,長崎県長崎市,小江原中学校,長崎県長崎市柿泊町2316,,,,32.778095,129.819165,
75291,E4220100073111,長崎県長崎市,柿泊町立公民館,長崎県長崎市柿泊町772-1,,,,32.774173,129.801527,
75292,E4220100074111,長崎県長崎市,西樫山公民館,長崎県長崎市樫山町1856,,,,32.81496,129.736191,
75293,E4220100075111,長崎県長崎市,東樫山公民館,長崎県長崎市樫山町886-2,,,,32.81255552,129.7370854,
